# DCB sat:
G 1      -9.007
G 3      13.729
G 4       0.688
G 6      17.414
G 7     -14.856
G 8      15.403
G 9      14.625
G11      -7.956
G14      -5.522
G15     -14.883
G17     -17.673
G21     -12.851
G23      -7.784
G25      10.081
G26      18.250
G27      13.745
G28     -10.950
G30       9.857
G31     -17.590
G32       5.281
R 2       7.125
R 3      -9.961
R 4     -10.849
R 5       2.709
R 6       8.710
R 7      -9.472
R 8     -17.223
R 9      -3.019
R11      -1.242
R12       9.464
R14      13.269
R15       7.316
R16       7.062
R17       0.351
R18      15.927
R19     -15.168
R20      -7.344
R21      -3.087
R22      -0.146
R24       5.578
# DCB rec:
G     -60.923
R     -29.400
