# UT  I_v  G_lon  G_lat  G_q_lon  G_q_lat  G_t  G_q_t
  0.000      5.769     -0.012     -0.430     -0.006     0.013     -2.079     -1.973
  1.250      6.343     -0.016     -0.200     -0.014    -0.011      0.467     -0.181
  2.500      5.036     -0.041     -0.203     -0.003    -0.006      0.466      0.499
  3.750      5.600      0.073     -0.274     -0.003    -0.008     -1.753      1.438
  5.000     11.576      0.363     -0.360     -0.004    -0.030     -6.221      1.895
  6.250     21.281      0.481     -0.387     -0.026    -0.045     -6.007     -0.639
  7.500     29.212      0.381     -0.172     -0.038    -0.073     -5.632     -0.584
