# DCB sat:
G 1      -9.392
G 3      13.818
G 4       0.703
G 6      17.539
G 7     -14.959
G 8      15.268
G 9      14.212
G11      -7.848
G14      -5.861
G15     -14.998
G17     -16.241
G21     -12.505
G23      -8.231
G25       9.786
G26      18.264
G27      13.966
G28     -11.005
G30       9.736
G31     -17.654
G32       5.401
R 2       7.165
R 3     -10.044
R 4     -10.823
R 5       2.692
R 6       8.859
R 7      -9.631
R 8     -17.199
R 9      -3.212
R11      -1.958
R12       9.529
R14      13.317
R15       7.364
R16       6.783
R17       0.543
R18      15.920
R19     -15.132
R20      -7.210
R21      -2.728
R22      -0.033
R24       5.797
# DCB rec:
G     -62.492
R     -30.914
