# DCB sat:
G 1      -8.865
G 3      13.760
G 4       0.690
G 6      17.474
G 7     -14.725
G 8      15.373
G 9      14.771
G11      -7.863
G14      -5.365
G15     -15.309
G17     -17.905
G21     -12.971
G23      -7.860
G25      10.126
G26      18.299
G27      13.576
G28     -10.913
G30      10.018
G31     -17.573
G32       5.262
R 2       7.166
R 3      -9.949
R 4     -10.836
R 5       2.737
R 6       8.748
R 7      -9.458
R 8     -17.679
R 9      -2.961
R11      -1.173
R12       9.498
R14      13.266
R15       7.363
R16       7.269
R17       0.110
R18      15.960
R19     -15.108
R20      -7.301
R21      -3.011
R22       0.118
R24       5.240
# DCB rec:
G     -59.970
R     -28.464
